Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI
2017-01-26,27.04,5.55,28.01,0,7.32,3.67,47.81,1.7,1.05,182
2017-01-27,23.36,12.36,46.38,0,8.19,5.81,19.01,2.07,1.46,174
2017-01-28,10.26,12.63,63.82,0,7.67,5.34,20.22,1.66,1.08,210
2017-01-29,6.8,8.71,39.99,0,6.65,4.24,17.63,1.27,0.87,214
2017-01-30,31.79,10.38,40.89,0,7.54,4.51,34.35,1.73,1.85,230
2017-01-31,37.81,6.94,40.55,0,1.55,7.85,47.14,1.45,2.19,97
2017-02-01,27.42,8.06,43.93,0,1.87,8.57,39.53,1.53,1.85,101
2017-02-02,49.35,8.73,58.2,0,6.34,5.18,72.53,1.27,1.7,94
2017-02-03,32.16,5.83,43.39,0,15.93,3.37,50.44,2.59,1.84,207
2017-02-04,32.08,1.54,19.23,0,14.89,3.34,60.82,2.04,1.4,270
2017-02-05,29.93,1.63,19.93,0,11.68,2.93,58.61,2.48,1.55,269
2017-02-06,32.73,7.98,45.2,0,15.22,4.71,60.34,3.02,2.18,273
2017-02-07,43.1,10.78,64.19,0,12.47,6.59,65.58,4.88,2.15,238
2017-02-08,41.94,6.83,45.34,0,9.04,7.24,64.64,4.01,5.09,200
2017-02-09,38.04,6.81,45.51,0,0.58,6.22,12.28,3.56,5.01,69
2017-02-10,36.09,6.31,41.63,0,0.66,7.38,13.96,3.61,3.64,77
2017-02-11,29.54,8.73,51.47,0,1.01,5.61,41.88,2.29,2.63,109
2017-02-12,27.65,10.35,57.48,0,0.68,5.79,43.53,3.81,4.09,80
2017-02-13,30.98,9.51,44.34,0,0.5,5.43,38.76032376725239,3.39739557366085,3.654680870244606,59
2017-02-14,34.94,8.05,49,0,0.87,5.9,38.89384000480827,3.40735485034259,3.5472900149373774,71
2017-02-15,40.41,11.32,64.96,0,1.08,8.65,39.39486899563319,3.4450367731555964,3.19796249267435,83
2017-02-16,34.8,11.7,70.5,0,1.25,7.73,41.02024618991794,3.5670750293083224,2.4553943833943834,83
2017-02-17,47.98,9.36,70.87,0,1.4,10.26,44.47234978016609,3.8258231558378113,1.7127593279937487,95
2017-02-18,47.56,12.85,80.24,0,1.08,9.22,47.91911293474014,4.0841891363814,1.3633419510513618,96
2017-02-19,41.4,17.34,102.78,0,1.13,8.57,49.54170880257412,4.205348195817055,1.2558504116833948,92
2017-02-20,53.85,21.36,95.12,0,1.14,10.75,50.040006611371574,4.24249969948311,0,90
2017-02-21,52.93,17.53,75.14,0,0.86,9.32,50.17177631178939,4.252270626862041,1,104
2017-02-22,42.13,9.87,51.89,0,1.11,17.04,66.01,4.17,4.38,106
2017-02-23,44.09,13.23,49.76,0,0.38,9.22,45.32,5.63,4.01,99
2017-02-24,42.73,10.08,47.21,0,0.4,9.04,21.94,3.49,3.12,83
2017-02-25,40.96,8.08,35.46,0,0.34,7.42,19.64,3.33,2.81,75
2017-02-26,35.66,7.38,32.39,0,0.39,7.69,34.75,1.69,1.88,73
2017-02-27,37.55,8.72,38.99,0,0.46,7,25.64,1.71,1.67,70
2017-02-28,31.19,8.91,43.09,0,0.46,6.84,27.08,2.18,1.88,71
2017-03-01,39.98,28.97,72.79,0,0.36,6.83,32.88,2.42,1.66,71
2017-03-02,36.36,14.27,51.16,0,0.38,6.54,22.95,4.52,1.77,75
2017-03-03,29.87,8.12,40.71,0,1.01,6.43,22.65,2.34,2.09,104
2017-03-04,28.41,11.64,41.35,0,0.53,8.16,13.85,1.39,1.55,57
2017-03-05,23.15,5.99,25.6,0,0.39,7.12,20.8,1.67,1.71,59
2017-03-06,26.67,6.52,29.12,0,0.35,6.61,19.79,1.52,1.67,54
2017-03-07,27.87,9.75,38.6,0,0.35,5.4,25.64,1.43,1.53,59
2017-03-08,31.78,9.48,41.89,0,0.79,8.94,29.59,2.27,2.41,102
2017-03-09,32.53,7.46,38.79,0,0.35,6.8,16.07,2.28,2.54,72
2017-03-10,29.4,5.62,22.5,0,0.21,5.47,29.37,1.71,1.42,66
2017-03-11,28.94,6.79,25.81,0,0.22,5.57,26.56,2.13,1.74,56
2017-03-12,27.07,7.54,28.21,0,0.13,5.54,30.11,2.31,2.27,66
2017-03-13,42.64,6.48,26.88,0,0.26,6.36,19.9,2.08,1.72,55
2017-03-14,21.93,7.72,25.17,0,0.46,3.91,11.13,1.02,1.18,69
2017-03-15,17.99,7.98,23.84,0,0.28,4.61,8.93,0.86,0.94,44
2017-03-16,27.59,11.33,23.73,0,0.21,4.77,28.92,0.97,1.39,54
2017-03-17,39.28,6.33,30.51,0,0.16,4.14,47.72,2.98,3.49,98
2017-03-18,32.33,6.96,30.75,0,0.78,7.59,66.57,1.96,2.19,99
2017-03-19,32.31,4.96,21.08,0,0.2,5.33,57.26,2.21,2.61,95
2017-03-20,38.73,6.29,29.11,0,0.3,4.51,60.19,2.19,2.05,87
2017-03-21,36.42,6.75,30.76,0,0.48,5.53,42.51,1.96,1.83,83
2017-03-22,43.96,6.52,32.28,0,0.55,6.87,36.22,2.42,4.92,74
2017-03-23,44.26,8.71,41.3,0,0.68,8.28,42.18,2.38,2.57,89
2017-03-24,67.75,7.38,39.52,0,0.48,7.14,43.89,2.85,2.18,140
2017-03-25,47.51,11.76,40.07,0,0.56,9.41,52.37,4.72,2.82,104
2017-03-26,53.63,7.44,35.29,0,0.3,12.82,68.34,1.62,1.72,99
2017-03-27,40.42,5.59,27.16,0,0.13,3.65,45.77,2.63,2.06,90
2017-03-28,55.94,4.71,30.4,0,0.25,4.77,40.7,3.39,2.75,82
2017-03-29,41.83,2.7,23.82,0,0.32,3.28,52.94,2.47,2.03,112
2017-03-30,46.83,3.32,27.69,0,0.14,2.48,47.33,2.25,2.44,90
2017-03-31,55.9,5.13,37.77,0,0.26,2.53,53.42,2.96,2.9,112
2017-04-01,51.65,5.59,37.78,0,0.51,2.79,61.72,3.85,2.95,124
2017-04-02,32.61,5.32,30.53,0,0.48,2.59,66.27,1.93,1.65,113
2017-04-03,39.37,9.79,41.21,0,0.68,2.79,68.42,2.01,1.43,117
2017-04-04,36.85,3.61,25.76,0,0.54,2.3,72.54,2.55,2.12,120
2017-04-05,29.5,3.71,20.83,0,0.44,2,69.06,1.78,1.55,94
2017-04-06,29.52,6.17,19.83,0,0.33,2.28,66.84,2.09,1.9,110
2017-04-07,31.08,5.33,24.61,0,0.46,2.65,68.4,2.98,2.25,94
2017-04-08,36.66,7.3,34.42,0,0.68,2.8,45.04,3.19,2.75,82
2017-04-09,29.29,7.08,28.32,0,0.48,2.54,37.96,1.78,1.69,75
2017-04-10,43,8.28,34.64,0,0.74,3.03,60,1.93,1.41,99
2017-04-11,31.18,7.17,34.13,0,0.44,2.39,60,2.44,1.74,99
2017-04-12,50.84,6.35,27.24,0,0.61,9.91,17.79,4.11,2.39,78
2017-04-13,50.54,7.07,37.62,0,0.56,4.26,75.93,2.92,2.3,108
2017-04-14,51.33,6.96,39.64,0,0.55,5.03,63.27,3.62,1.96,107
2017-04-15,35.01,9.78,45.01,0,0.69,6.77,60.39,2.4,1.76,106
2017-04-16,29.02,5.34,32.75,0,0.44,8.21,66.23,2.64,1.48,105
2017-04-17,34.86,5.28,27.93,0,0.44,5.81,83.69,1.32,0.64,86
2017-04-18,38.46,4.73,24.41,0,0.44,5.07,91.3,2.24,2.3,77
2017-04-19,38.13,6.11,25.49,0,0.52,4.74,81.46,1.38,1.07,92
2017-04-20,29.75,5.45,24.78,0,0.43,4.71,47.22,2.53,1.39,81
2017-04-21,21.53,4.21,24.41,0,0.47,4.71,54.16,1.38,1.14,75
2017-04-22,25.46,4.85,22.79,0,0.45,4.83,24.41,1.19,1.02,64
2017-04-23,28.49,2.67,23.6,0,0.08,3.68,7.03,1.51,1.41,50
2017-04-24,34.85,2.65,32.57,0,0,3.49,21.33,1.86,1.44,59
2017-04-25,29.88,3.54,31.4,0,0.19,3.52,27,1.53,1.12,66
2017-04-26,33.95,4.52,42.65,0,0.7,3.86,48.16,1.87,1.7,92
2017-04-27,40.01,7.39,38.94,0,0.67,5.61,27.84,3.71,2.69,87
2017-04-28,62.07,4.72,32.77,0,0.49,4.4,61.69,1.52,1.44,96
2017-04-29,38.44,8.49,39.84,0,0.44,5.15,43.66,1.44,1.64,139
2017-04-30,13.3,9.57,45.34,0,0.46,5.04,22.75,1.62,1.42,65
2017-05-01,20.32,6.21,31.84,0,0.39,4.82,39.36,0.96,0.75,77
2017-05-02,24.2,8.2,41.08,0,0.35,4.88,24.89,0.92,0.85,60
2017-05-03,66.24,10.17,35.96,0,0.48,6.26,24.257462319736973,1.4880324716940825,0,84
2017-05-04,42.2,12.03,43.35,0,0.47,5.54,17.45,1.59,1.55,94
2017-05-05,28.27,8.55,42.47,0,0.62,5.76,6.19,2.33,1.76,80
2017-05-06,40.02,7.67,37.46,0,0.49,5.88,24.88906133012142,1.54,1.17,89
2017-05-07,30.26,6.46,29.37,0,0.4,5.31,29.52,2.69,1,98
2017-05-08,27.66,6.67,31.17,0,0.43,4.16,52.55,2.34,1.14,82
2017-05-09,32.01,4.81,31.86,0,0.23,3.67,33.71,1.6,1.22,69
2017-05-10,23.19,4.28,32.79,0,0.18,2.54,25.26,0.75,0.73,41
2017-05-11,28.52,5.81,39.12,0,0.42,8.55,36.74,1.06,1.26,53
2017-05-12,50.58,5.9,23.23,0,0.52,15.38,10.9,0.98,1.49,68
2017-05-13,120.56,6.92,26.63,0,0.49,8.45,18.96,1.66,1.58,156
2017-05-14,25.22,6.26,30.63,0,0.54,3.65,16.82,1.37,1.28,101
2017-05-15,14.94,5.02,26.57,0,0.52,3.52,38.46,0.84,0.82,52
2017-05-16,19.1,3.8,29.5,0,0.36,3.83,34.53,1.46,1.27,56
2017-05-17,22.93,3.62,26.74,0,0.38,3.73,45.09,1.03,0.91,67
2017-05-18,36.58,4.78,27.92,0,0.66,3.32,13.13,1.06,0.98,70
2017-05-19,20.87,5.6,32.01,0,0.56,3.49,21.6,1.15,1.25,64
2017-05-20,17.43,9.54,37.75,0,0.37,3.49,21.87,1.43,1.17,50
2017-05-21,12.53,8.01,34.15,0,0.37,3.51,23.31,0.9,0.79,59
2017-05-22,16.58,8.33,33.06,0,0.33,2.99,13.76,1.32,1.25,44
2017-05-23,25.83,8.79,37.11,0,0.41,3.57,20.05,1.28,1.23,58
2017-05-24,19.58,5.7,30.27,0,0.33,3.77,26.67,1.32,1.43,62
2017-05-25,21.39,6.42,29.53,0,0.38,3.75,16.72,1.21,1.16,57
2017-05-26,24.85,6.67,26.78,0,0.41,3.65,11.46,0.68,0.58,66
2017-05-27,18.21,7.45,29.32,0,0.42,3.6,18.34,0.93,1.14,47
2017-05-28,19.75,6.48,25.4,0,0.28,3.66,12.12,0.62,0.59,41
2017-05-29,21.08,6.93,26.89,0,0.34,3.32,9.02,0.56,0.39,43
2017-05-30,23.2,4.93,25.22,0,0.26,3.33,9.85,0.59,0.44,46
2017-05-31,22.87,4.43,27.67,0,0.17,3.09,9.92,0.65,0.42,42
2017-06-01,22.79,5.31,31.62,0,0.68,4.57,10.13,0.68,0.58,54
2017-06-02,20.19,5.35,32.25,0,0.35,3.89,8.69,0.67,0.42,52
2017-06-03,20.98,7,33.91,0,0.3,3.08,8.19,0.57,0.25,42
2017-06-04,13.39,4.09,24.89,0,0.5983829767754144,1.33,7.55,0.75,0.56,28
2017-06-05,21.81,4.91,31.17,0,0.98,4.21,8.38,0.9,0.78,29
2017-06-06,22.93,4.85,30.17,0,0.85,3.86,7.92,0.93,0.94,54
2017-06-07,22.94,7.4,27.88,0,0.53,4.37,10.29,0.82,0.88,47
2017-06-08,20.75,3.35,25.47,0,0.59,4.56,14.64,0.84,1.07,51
2017-06-09,23.65,5.32,27.84,0,0.65,4.59,19.12,0.87,0.95,55
2017-06-10,19.78,7.02,31.35,0,0.61,4.87,19.88,0.6,0.57,54
2017-06-11,16.51,7.41,30.97,0,0.54,4.72,19.08,0.46,0.39,51
2017-06-12,19.12,7.04,28.24,0,0.58,4.79,19.47,0.68,0.57,45
2017-06-13,21.6,6.02,28.56,0,0.8,4.33,19.68,0.71,0.61,44
2017-06-14,19.77,6.27,29.47,0,0.63,4.24,21.06,0.63,0.57,59
2017-06-15,24.56,7.97,31.52,0,0.87,4.74,20.85,0.7,0.9,76
2017-06-16,24.66,9.56,31.25,0,0.62,5.71,18.43,1,1.93,65
2017-06-17,24.18,7.17,30.54,0,0.56,4.36,20.06,0.94,1.87,60
2017-06-18,17.82,3.68,26.38,0,0.63,5.21,9.1,0.72,0.78,57
2017-06-19,16.61,4.02,25.73,0,0.58,4.74,10.17,1.03,1.11,50
2017-06-20,24.03,3.55,25.75,0,0.61,6.85,7.75,1,0.85,53
2017-06-21,19.58,3.13,30.5,0,0.6,7.44,13.04,0.79,0.78,70
2017-06-22,21.05,3.57,26.66,0,0.62,5.8,8.43,0.92,0.81,60
2017-06-23,24.53,9.1,30.26,0,0.58,7.02,13.82,0.68,0.54,54
2017-06-24,25.35,19.79,45.04,0,0.55,6.42,10.04,0.6,0.46,60
2017-06-25,25.16,17.58,39.31,0,0.56,5.68,7.84,0.58,0.49,71
2017-06-26,31.13,12.54,37.52,0,1.16,7.96,8.44,1.73,1.44,138
2017-06-27,37.61,13.6,38.89,0,0.83,6.63,8.39,0.52,0.43,78
2017-06-28,37.34,10.09,34.73,0,0.6,6.63,8.99,0.51,0.4,82
2017-06-29,36.44,12.12,31.89,0,0.42,6.62,9.92,0.54,0.41,76
2017-06-30,35.4,15.16,33.89,0,0.69,6.63,10.32,0.59,0.44,76
2017-07-01,25.33,24.27,39.99,0,0.67,7.11,11.34,0.67,0.4,92
2017-07-02,30.07,54.79,68.84,0,1.64,6.55,10.47,0.67,1.96,160
2017-07-03,25.82,43.48,68.34,0,0.69,6.23,10.21,0.76,0.49,92
2017-07-04,44.179739840486135,20.75,32.27,0,0.59,5.81,9.67,0.51,0.42,85
2017-07-05,76.46071416944736,17.99,30.38,0,0.62,4.7,8.98,0.86,0.75,93
2017-07-06,124.8807963701473,13.97,27.42,0,0.52,3.82,9.26,0.9,0.81,87
2017-07-07,157.15722858227988,15.39,27.96,0,0.56,3.86,12.39,0.96,0.84,97.4010132145146
2017-07-08,313.59,24.05,32.94,0,0.69,4.97,9.39,1.09,0.73,108
2017-07-09,35.29,17.04,31.08,0,0.6,5.16,9.34,0.78,0.5,112
2017-07-10,33.44,13.86,29.55,0,0.63,5.33,10.61,0.8,0.56,102
2017-07-11,29.38,17.23,29.5,0,0.64,4.09,12.44,0.74,0.63,78
2017-07-12,27.64,12.48,26.82,0,0.68,5.16,18.42,1,1.04,67
2017-07-13,28.97,16.61,30.58,0,1.53,4.45,24.82,0.81,0.69,74
2017-07-14,22.68,13.31,30.3,0,0.67,5.41,47.62,0.69,0.54,72
2017-07-15,22.43,16.15,32.43,0,0.6,7.9,47.14,0.73,0.57,82
2017-07-16,17.2,13.34,31.1,0,0.52,6.3,23.82,0.59,0.41,61
2017-07-17,21.05,11.56,30.06,0,0.58,4.72,44.94,0.66,0.42,68
2017-07-18,18.45,12.68,29.79,0,0.62,4.58,27.09,0.59,0.49,68
2017-07-19,16.44,18.77,31.75,0,0.68,4.71,30.16,0.59,0.51,60
2017-07-20,31.68,16.76,31.34,0,0.65,5.1,54.5,0.41,0.38,61
2017-07-21,21.53,15.46,31.7,0,1.12,5.3,41.97,0.61,1.18,111
2017-07-22,20.15,17.16,33.19,0,1.35,4.29,53.85,0.57,1.38,132
2017-07-23,17.34,15.55,32.36,0,1.08,5.61,24.37,0.54,1.07,107
2017-07-24,24.23,10.47,31.45,0,1.08,5.68,42.69,0.76,1.14,109
2017-07-25,28.54,11.09,30.72,0,1.4,5.2,50.04,0.55,3.18,164
2017-07-26,23.68,9.88,30.53,0,0.59,4.73,51.12,0.53,0.36,85
2017-07-27,24.49,10.99,31.02,0,0.59,5.17,55.9,0.76,0.59,83
2017-07-28,21.77,9.59,28.74,0,1.17,4.57,51.05,0.88,0.79,122
2017-07-29,27.91,9.68,29.8,0,1.07,4.72,56.82,0.8,1.34,119
2017-07-30,22.36,11.51,29.57,0,1.07,4.67,23.6,0.62,1.27,94
2017-07-31,27.27,8,28.65,0,0.48,5.23,45.36,0.8,0.82,89
2017-08-01,26.57,7.35,26.22,0,1.5,5.34,54.93,1.07,2.03,136
2017-08-02,20.74,12.96,26.36,0,1.77,5.6,41.25,0.74,0.63,130
2017-08-03,17.67,16.81,25.46,0,2.95,5.31,39.16,0.74,2.39,160
2017-08-04,13.74,10.46,25.64,0,0.63,5.89,25.85,0.8,0.98,55
2017-08-05,17.69,9.01,27.5,0,1.27,5.13,30.04,0.78,1.64,106
2017-08-06,15.21,8.53,27.33,0,2.44,5.32,6.06,0.64,3.42,127
2017-08-07,22.82,8.83,27.76,0,2.91,5.27,54.59,0.71,3.19,176
2017-08-08,21.07,8.48,27.75,0,2.01,5.79,48.17,0.74,1.98,143
2017-08-09,22.31,14.25,29.38,0,0.95,5.12,33.6,1.17,1.19,74
2017-08-10,14.14,10.87,27.85,0,0.61,4.46,9.71,1.01,1.06,50
2017-08-11,10.11,14.03,32.5,0,0.68,4.06,16.65,1.22,1.39,56
2017-08-12,3.91,12.54,32.46,0,0.86,5.24,18.87,1.02,1.34,50
2017-08-13,4.69,16.42,32.78,0,1.14,4.6,23.74,1.21,1.11,67
2017-08-14,19.41,12.81,32.52,0,0.96,4.92,26.54,1.33,1.47,82
2017-08-15,20.88,14.75,29.7,0,0.64,5.4,7.35,0.84,0.84,70
2017-08-16,17.91,7.34,24.95,0,1.01,5.43,20.51,1.09,1.18,65
2017-08-17,18.42,5.51,29.56,0,1.25,4.51,21.86,1.03,0.76,70
2017-08-18,14.92,7.89,30.9,0,0.61,4.3,21.39,0.91,0.88,64
2017-08-19,18.66,9.13,27.62,0,0.68,4.7,20.13,0.77,0.66,57
2017-08-20,10.89,16.11,29.64,0,1.02,4.93,11.17,1.04,0.54,63
2017-08-21,14.53,11.74,28.09,0,0.95,4.92,16.04,0.71,0.56,48
2017-08-22,18.87,11.4,26.93,0,0.89,5.08,20.89,0.68,0.67,63
2017-08-23,18.18,9.12,26.59,0,0.85,4.21,27.15,0.95,1.01,62
2017-08-24,59.05,11.58,27.01,0,0.71,4.66,21.84,1.03,1.31,68
2017-08-25,97.97,8.83,25.15,0,0.57,4.71,19.86,0.85,0.82,172
2017-08-26,14.19,9.51,26.25,0,0.97,4.61,19.83,0.61,0.54,91
2017-08-27,11.71,11.76,26.08,0,0.67,4.85,7.65,0.58,0.64,39
2017-08-28,17.58,15.21,28.01,0,0.86,5.52,13.12,0.55,0.62,47
2017-08-29,16.33,15.67,28.51,0,1.01,4.79,14.98,0.5,0.57,57
2017-08-30,20.42,10.24,26.31,0,0.85,4.85,16.33,0.69,0.69,56
2017-08-31,24.96,7.86,26.74,0,0.77,5.48,24.66,0.92,1.05,69
2017-09-01,158.67,12.57,26.66,0,1.25,4.92,13.48,1.37,1.78,200
2017-09-02,114.92,24.01,31.99,0,0.82,4.8,15.86,1.44,2.18,135
2017-09-03,14.2,16.73,30.59,0,0.68,4.77,29.74,0.9,1.2,107
2017-09-04,39.74,15.95,30.16,0,0.77,4.65,23.83,1.18,1.56,74
2017-09-05,14.2,13.44,28.6,0,1.34,5.28,23.99,1.59,1.86,79
2017-09-06,21.2,14.2,28.55,0,0.63,5.28,27.63,1.11,1.57,101
2017-09-07,9.57,14.26,30.93,0,0.7,5.62,12.5,1.37,1.83,60
2017-09-08,32.86,11.97,30.75,0,0.91,4.7,34.54,1.41,1.81,75
2017-09-09,22.63,17.49,36.31,0,0.69,4.83,15.06,1.44,2.21,114
2017-09-10,14.52,31.66,39.24,0,0.68,5.96,9.66,0.94,1.27,57
2017-09-11,15.27,24.71,42.37,0,0.73,6.18,9.5,1.11,1.03,68
2017-09-12,17.48,16.21,39.09,0,0.73,5.45,11.3,1.04,1.01,68
2017-09-13,16.5,12.07,34.8,0,0.67,4.68,12.87,0.96,1.11,59
2017-09-14,14.05,9.17,29.42,0,0.94,4.4,28.38,0.81,1.22,63
2017-09-15,8.58,11.34,31.38,0,0.58,4.68,18.53,0.93,1.01,52
2017-09-16,8.49,11.49,31.42,0,0.37,5.42,14.39,0.63,0.67,49
2017-09-17,7.02,12.3,31.84,0,0.42,5.52,5.9,0.55,0.64,40
2017-09-18,8.57,8.79,28.46,0,0.42,5.12,6.18,0.5,0.54,43
2017-09-19,7.68,8.76,29.35,0,0.42,5.56,19.64,0.55,0.55,44
2017-09-20,10.21,6.9,28.47,0,0.47,5.14,25.61,0.5,0.51,52
2017-09-21,12.64,7.32,28.19,0,0.38,5.16,24.16,0.57,0.6,51
2017-09-22,17.93,6.28,27.46,0,0.35,4.89,28.96,0.9,0.91,51
2017-09-23,21.62,10.16,30.95,0,0.4,5.3,41.31,1.65,2.24,76
2017-09-24,23.7,15.23,35.09,0,0.49,6.04,29.38,1.7,1.99,76
2017-09-25,19.26,8.88,29.23,0,0.4,5.49,24.14,1.31,1.97,57
2017-09-26,22.47,8.48,29.13,0,0.48,4.76,27.37,1.17,1.75,65
2017-09-27,28.3,15.29,38.34,0,0.57,6.16,7.85,1.23,2.04,83
2017-09-28,21.59,4.57,24.81,0,0.32,4.63,21.6,1.08,1,56
2017-09-29,22.36,7.58,29.64,0,0.5,5.13,8.95,0.85,0.69,58
2017-09-30,30.65,7.05,26.24,0,0.45,5.74,29.89,1.1,1.08,61
2017-10-01,20.01,5.63,27.01,1.37,0.38,4.53,21.92,0.96,0.92,66
2017-10-02,20.5,38.94,25.68,1.8,0.52,5.64,34.02,0.88,0.75,69
2017-10-03,22.85,6.46,25.43,1.81,0.49,4.49,29.93,0.88,0.83,62
2017-10-04,121.63,4.69,24.72,7.5,0.57,5.36,30.31,1.35,1.16,125
2017-10-05,21.36,13.18,32.24,21.6,0.66,5.07,10.53,0.97,1.11,126
2017-10-06,24.73,8.58,28.49,17.21,0.6,5.66,28.31,1.38,1.78,80
2017-10-07,29.16,9.98,26.77,17.23,0.58,4.55,21.99,1.16,1.67,70
2017-10-08,78.14,7.57,22.5,14.42,0.58,4.22,35.86,1.1,1.31,104
2017-10-09,26.08,9.19,25,15.19,1.35,5.2,20.43,2.17,2.84,83
2017-10-10,32.21,9.9,29.03,14.78,2.02,3.93,45.08,1.3,4.13,130
2017-10-11,22.5,14.24,31.64,17.4,0.64,4.38,34.99,1.7,2.37,79
2017-10-12,27.29,10.47,30.86,16.24,0.57,4.2,22.7,1.65,2.39,71
2017-10-13,24.83,10.69,30.63,16.58,0.5,4.49,14.59,1.63,2.33,61
2017-10-14,32.61,10.09,28.07,15.1,0.48,4.64,9.9,1.41,2.03,67
2017-10-15,40.34,14,34.04,18.62,0.46,4.22,13.39,0.93,1.22,73
2017-10-16,21.63,9.41,29.07,15.09,0.43,4.05,15.03,2.11,2.24,58
2017-10-17,27.86,14.4,35.25,21.29,0.55,4.37,17.23,3.02,3.41,64
2017-10-18,39.39,18.27,41.73,23.66,0.62,4.81,27.54,2.92,3.57,98
2017-10-19,44.66,12.47,32.42,21.72,0.57,4.39,34.64,1.21,2.2,98
2017-10-20,79.76,14.24,40.38,22.47,0.58,5.88,38.72,1.6,2.51,177
2017-10-21,39.67,8.15,32.18,16.86,0.87,5.69,34.89,1.01,1.49,129
2017-10-22,22.44,8.29,31.05,14.94,0.79,5.32,28.1,0.81,1.27,79
2017-10-23,26.85,9.24,33.32,17.72,1.08,5.39,33.95,1.18,1.86,80
2017-10-24,42.56,15.76,44.63,25.27,1.26,5.62,27.3,1.87,2.58,94
2017-10-25,35.29,16.44,43.04,26.42,1.59,4.42,20.57,0.91,1.07,96
2017-10-26,25.49,17.04,39.14,22.64,1.22,4.26,12.69,0.54,0.85,75
2017-10-27,26.03,13.99,36.53,19.54,1.03,4.26,19.69,0.59,0.81,66
2017-10-28,37.38,15.78,39.18,22.25,1.55,4.97,32.07,0.53,0.67,80
2017-10-29,47.47,15.01,39.01,21.46,1.08,4.3,36.67,0,0.06,98
2017-10-30,45.49,9.57,32.5,16.63,0.77,3.71,32.74,0,0.04,102
2017-10-31,122.41,12.13,33.67,24.36,0.84,3.6,47.84,0,0.19,120
2017-11-01,39.88,6.5,24.85,47.53,0.48,2.66,43.92,0,0.06,141
2017-11-02,66.54,7.2,26.81,50.52,0.44,4.15,44.38,0,0.09,120
2017-11-03,58.73,8.53,29.41,62.33,0.56,5.08,52.18,0,0.15,159
2017-11-04,41.02,14.44,34.07,27.96,0.76,3.3,43.23,0.02,0.11,125
2017-11-05,26.7,14.87,29.05,23.52,0.69,3.33,17.19,0,0,59
2017-11-06,22.05,11.58,29.82,22.24,0.75,3.15,6.75,0,0.25,49
2017-11-07,27.98,13.12,33.64,25.13,0.82,3.51,7.02,0,0.28,68
2017-11-08,26.89,13.32,33.43,25.46,0.86,2.98,13.74,0,0.2,54
2017-11-09,25.94,12.3,37.65,26.42,0.97,3.26,30.46,0,0.21,70
2017-11-10,31.21,9.12,30.19,20.93,0.9,2.76,24.08,0,0.25,75
2017-11-11,32.87,10.67,36.09,24.53,0.99,3.99,30.86,0,0.18,77
2017-11-12,26.99,10.11,36.27,24.2,0.86,3.85,14.76,0.01,0,69
2017-11-13,30.4,9.61,32.51,22.14,0.74,3.68,43.16,0,0.12,65
2017-11-14,26.94,8.67,30.57,20.53,0.91,4.15,37.68,0.01,0,68
2017-11-15,30.7,5.9,27.55,17.34,0.93,3.88,39.31,0.05,0.12,66
2017-11-16,37.93,9.59,34.47,23.09,0.95,4.34,34.31,0.02,0.14,76
2017-11-17,35.72,5.76,30.34,18.76,0.89,3.97,37.48,0,0.21,81
2017-11-18,34.96,8.73,36.57,22.57,0.71,3.59,19.28,0.01,0.09,64
2017-11-19,30.66,11.02,39.44,25.1,0.92,3.76,15.11,0.01,0,68
2017-11-20,32.21,10.9,36.61,25.05,0.91,3.59,17.27,0.01,0,62
2017-11-21,25.79,12.88,34.1,26.66,0.89,3.83,3.14,0,0,60
2017-11-22,44.84,12.04,37.02,28.5,0.85,3.36,15.6,0.01,0.14,65
2017-11-23,38.07,11.09,42.75,28.13,0.98,4.05,28.57,0,0.07,87
2017-11-24,17.64,12.17,46.1,30.94,0.95,3.89,29.13,0,0.07,82
2017-11-25,17.81,15.43,50.65,34.88,0.94,3.81,38.5,0.02,0,72
2017-11-26,15.67,15.31,48.12,33.72,0.9,3.75,35.73,0,0,69
2017-11-27,10.7,16.9,47.51,34.14,0.92,3.82,24.36,0.01,0,58
2017-11-28,11.46,15.56,50.06,34.51,0.93,3.95,22.54,0.02,0,58
2017-11-29,197.41,11.01,39.39,26.59,0.77,3.99,23.71,0,0,82
2017-11-30,74.5,10.38,32.3,22.72,0.97,4.12,19.73,0,0,68
2017-12-01,1.76,8.52,31.43,21.32,0.65,3.23,4.11,0,0,53
2017-12-02,1.72,8.64,35.74,23.42,0.62,2.98,4.61,0,0,26
2017-12-03,32.42,13.43,42.05,29.32,0.86,2.16,8.9,0,0.02,54
2017-12-04,18.72,13.35,42.47,30.26,0.86,2.58,24.47,0,0,68
2017-12-05,11.27,12.38,40.08,25.19,0.7,3.02,12.45,0,0,63
2017-12-06,93.7,12,44.52,28.15,0.89,4.86,14.566486404004028,0,0.43,83
2017-12-07,70.22,15.06,47.64,31.84,1.27,4.42,14.566835133980344,5.401776177251503e-5,2.92,96
2017-12-08,103.18,28,66.21,50.17,1.05,4.75,14.566772066902697,5.37142159555637e-5,1.33,120
2017-12-09,90.59,21.48,62.95,44.62,1.1,4.86,14.56506227106227,5.371749481137835e-5,1.38,148
2017-12-10,81.28,17.62,57.89,38.79,1.06,4.96,14.561504640937958,5.372405372405373e-5,1.2,133
