Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI
2016-01-18,58.28,6.82,12.01,15.13,0.8,3.52,33.07,13.821902087657183,7.9647927729963985,114
2016-01-19,56.47,6.97,12.34,15.39,0.8,6.44,28.81,13.822049075260939,7.965297402874843,115
2016-01-20,60.04,5.69,11.52,14.17,2.97,3.42,33.98,13.821932737205115,7.28,200
2016-01-21,55.45,5.28,11.1,13.7,2.63,2.84,33.05,16.77,11.32,167
2016-01-22,65.26,6.89,11.46,14.64,0.79,3.97,21.75,11.48,7.08,172
2016-01-23,53.07,4.53,11.09,10.24,0.54,4.1,34.52,10.62,4.18,117
2016-01-24,51.32,4.16,8.8,8.12,2.49,3.51,57.19,14.53,3.31,198
2016-01-25,46.84,6.09,12.73,11.58,2.11,3.65,34.98,4.51,8.9,153
2016-01-26,46.29,9.88,18.21,17.18,0.68,3.26,30.61,6.45,6.47,142
2016-01-27,42.49,9.97,18.3,17.33,1.38,3.39,32.57,5.37,6.72,144
2016-01-28,47.11,8.7,13.56,14.2,1.46,3.52,26.99,5.4,6.36,145
2016-01-29,50.13,10.72,13.23,15.55,1.11,3.45,22.2,5.59,7.17,149
2016-01-30,53.58,9.69,15.06,15.66,6.18,3.35,22.59,6.73,10.01,186
2016-01-31,76.91,9.77,12.11,14.27,1.68,4.1,30.36,6.57,9.37,216
2016-02-01,107.65,10.73,14.47,16.13,1.45,4.07,21.67,9.88,10.15,220
2016-02-02,69.9,11.42,15.9,17.36,1.65,4.33,26.83,14.04,15.1,209
2016-02-03,112.72,11.82,15.66,17.54,1.47,3.51,22.93,16.23,24.5,251
2016-02-04,81.79,10.07,12.72,14.84,0.77,6.57,26.09,10.01,12.59,191
2016-02-05,127.03,8.46,13.25,13.84,1.08,5.94,28.65,8.06,10.02,203
2016-02-06,70.57,8.24,13.74,13.91,0.64,6.41,20.8,8.71,13.08,183
2016-02-07,79.55,9.63,12.07,14.14,0.67,5.4,20.9,11.12,12.82,162
2016-02-08,76.36,6.21,9.92,10.54,0.58,5.1,22.66,3.56,7.11,154
2016-02-09,92.83,9,12.68,13.94,0.83,3.53,24.37,6.46,9.4,181
2016-02-10,98.75,8.31,12.5,13.27,1.09,3.3,25.94,5.43,12.16,223
2016-02-11,82.03,6.36,14.24,12.57,1.65,3.09,28.54,6.84,10.56,193
2016-02-12,85.64,10.32,16.69,16.7,1.7,3.44,29.62,6.7,14.15,157
2016-02-13,76.72,7.12,12.56,12.24,1.14,2.53,22.99,5.46,10.82,173
2016-02-14,57.58,10.37,11.15,13.49,1.42,2.77,19.11,2.28,7.17,133
2016-02-15,65.38,12.45,11.74,15.35,1.43,2.56,17.51,5.31,12.24,109
2016-02-16,80.38,7.92,12.43,16.3,1.57,2.38,19.19,3.62,8.96,160
2016-02-17,68.45,5.26,8.8,9.1,1.64,2.32,31.74,1.7,3.01,145
2016-02-18,73.22,8.96,13.11,13.38,1.45,4.02,27.19,1.07,0.81,134
2016-02-19,79.01,11.02,15.12,15.84,1.46,2.77,38.48,1.76,0.96,170
2016-02-20,83.44,9.83,13.42,14.13,1.42,8.68,59.12,2.9,0.84,179
2016-02-21,62.16,5.84,10.03,9.5,1.91,2.38,54.63,13.07,0.53,156
2016-02-22,41.54,6.52,10.28,10.12,1.67,4.9,55.5,2.8,0.45,130
2016-02-23,67.25,10.22,15.63,15.5,1.4,7.42,40.72,1.82,0.93,106
2016-02-24,44.41,6.61,13.03,11.54,1.27,2.95,52.03,2.21,0.55,96
2016-02-25,47.25,8.1,10.99,11.66,1.48,3.17,50.4,1.83,1.33,99
2016-02-26,35.75,5.6,8.13,8.28,1.43,3.79,28.91,0.89,1.83,80
2016-02-27,51.79,8.99,11.31,12.48,1.44,3.02,17.04,0.68,2,88
2016-02-28,32.96,4.06,10.8,8.53,1.87,2.64,31.71,2.33,1.91,108
2016-02-29,52.25,4.99,9.13,8.43,2.03,2.31,41.56,1.61,1.87,114
2016-03-01,90.02,6.81,12.13,11.24,1.54,4.74,39.73,1.91,1.9,153
2016-03-02,69.55,8.44,10.84,10.49,1.42,13.03,41.66,2.65,2.04,196
2016-03-03,47.78,5.37,9.44,9.6,1.48,2.3,39.99,2.42,2.42,132
2016-03-04,67.25,8.91,12.58,14.54,1.35,2.39,42.39,1.45,3.01,117
2016-03-05,62.62,7.22,12.49,13.24,1.44,4.48,48.38,2,2.79,143
2016-03-06,62.87,4.59,10.21,10.14,1.41,4.67,55.16,2.14,2.16,142
2016-03-07,56.24,5.71,9.88,10.82,1.37,4.05,47.29,2.83,1.94,135
2016-03-08,60.92,6.31,12.17,11.77,1.01,3,46.66,3.03,2.47,120
2016-03-09,81.03,6.25,11.06,11.8,1.2,4.87,40.93,1.78,2.67,158
2016-03-10,80.44,8.53,10.22,12,0.97,2.84,18.31,1.45,2.55,186
2016-03-11,66.08,6.95,8.99,11.29,0.83,2.56,15.38,1.52,3.41,155
2016-03-12,65.08,6.79,11.65,12.45,0.76,2.53,17.59,1.39,5.24,136
2016-03-13,57.73,6.71,8.73,10.98,0.7,2.44,21.32,1.33,3.95,131
2016-03-14,74.65,4.94,7.78,9.07,0.85,2.59,23.41,1.94,3.8,135
2016-03-15,76.68,5.84,8.14,10.05,1.07,6.8,21.72,2.35,4.18,193
2016-03-16,81.93,6.02,8.79,10.54,0.78,3,24.71,2.43,4.28,188
2016-03-17,86.31,5.03,10.7,10.73,0.97,3.41,20.46,2.3,4.9,187
2016-03-18,87.07,4.82,9.98,9.82,1.62,2.88,19.61,2.07,4.16,214
2016-03-19,100.61,4.2,11.24,9.77,1.23,2.7,18.18,3.21,5.98,216
2016-03-20,98.47,3.22,8.57,7.73,1.23,2.22,24.29,3.18,4.63,221
2016-03-21,123.36,3.79,11.41,9.54,1.23,2.36,22.18,2.17,4.45,251
2016-03-22,69.38,3.48,18.52,13.35,1.02,3.35,28.48,1.91,3.86,179
2016-03-23,68.25,2.71,10.38,10.51,0.93,3.54,20.14,1.11,2.2,143
2016-03-24,64.05,7.1,11.13,14.49,0.82,4.04,20.81,2.98,3.02,132
2016-03-25,59.46,5.91,10.97,11.97,0.79,3.67,21.8,3.03,6.7,123
2016-03-26,64.1,4.57,5.2,6.79,0.69,3.35,23.17,1.52,2.28,125
2016-03-27,63.03,5.29,7.26,8.55,0.65,3.15,33.42,1.62,6.79,134
2016-03-28,46.09,5.95,8.79,10.03,0.84,4.09,30,2.26,6.43,121
2016-03-29,51.43,6.62,8.2,11.13,0.97,3.99,19.84,2.31,7.35,114
2016-03-30,53.32,5.66,7.83,10.24,0.79,4.42,19.58,1.58,3.78,114
2016-03-31,55.51,5.8,7.36,10.13,0.67,4.16,22.65,1.72,4.78,113
2016-04-01,64.92,6.48,7.16,10.53,0.84,3.88,19.22,3.52,6.48,128
2016-04-02,65.84,5.87,5.4,9.19,2.02,3.58,19.93,2.26,5.11,216
2016-04-03,63.65,4.99,5.76,8.7,0.81,3.97,20.87,2.11,4.89,132
2016-04-04,67.33,6,7.21,10.45,0.77,4.08,19.9,4.77,8.12,137
2016-04-05,68.04,4.86,9.32,9.83,1.1,3.9,21.71,3.93,6.91,140
2016-04-06,70.13,8.66,10.91,12.32,1.29,3.68,24.49,2.62,5.37,151
2016-04-07,64.37,9.05,14.68,14.44,1.12,3.39,23.19,2.58,4.48,144
2016-04-08,56.54,7.06,6.9,10.05,0.84,3.1,15.53,3.47,4.99,128
2016-04-09,54.83,7.01,7.41,11.35,0.6,3.23,31.04,2.2,3.72,117
2016-04-10,61.1,7.72,7.96,12.38,0.61,3.18,42.09,2.8,4.14,132
2016-04-11,61.34,8.74,11.1,13.79,0.66,3.33,44.35,2.98,5.56,141
2016-04-12,56.23,6.25,17.24,13.8,0.62,3.2,37.1,2.19,5.62,125
2016-04-13,59.15,5.19,18.86,12.63,0.68,3.54,48.46,2.19,5.48,130
2016-04-14,55.65,4.48,12.33,8.91,0.61,3.21,59.44,1.46,3.42,129
2016-04-15,54.15,5.06,12.57,9.45,0.65,4.31,45.28,1.7,4.08,122
2016-04-16,56.37,6.08,12.29,10.23,0.74,4.84,29.27,1.43,3.75,122
2016-04-17,54.71,7.47,12.81,11.79,0.67,3.12,32.01,1.3,2.89,123
2016-04-18,55.5,7.4,13.47,12.65,0.69,3.26,26.98,1.37,3.79,113
2016-04-19,56.62,9.49,15.05,14.61,0.61,3.15,25.79,1.5,3.78,127
2016-04-20,60.73,8.16,16.53,14.37,0.86,3.2,23.39,1.51,4.35,134
2016-04-21,51.55,5.25,13.44,10.36,1.02,3.63,35.06,1.38,4.93,123
2016-04-22,51.96,4.76,13.52,9.92,0.9,4.71,44.55,2.17,5.62,129
2016-04-23,60.21,2.65,11.49,8.29,0.93,4.13,46.92,1.52,4.76,133
2016-04-24,65.26,2.51,11.83,8.55,0.69,3.66,54.93,1.27,3.28,134
2016-04-25,61.78,3.63,13.51,9.69,0.94,3.46,42.23,1.14,4.36,130
2016-04-26,57.7,3.48,11.26,8.01,0.77,3.47,28.18,1.01,2.47,122
2016-04-27,56.99,5.62,15.37,11.31,0.76,3.41,27.37,1.43,3.39,120
2016-04-28,51.73,7.92,18.17,16.19,1.09,3.49,23.58,1.55,4.92,120
2016-04-29,48.7,8.13,17.65,17.98,0.96,3.49,29.76,1.35,4.5,124
2016-04-30,65.21,6.56,17.26,16.62,2,3.96,33.3,1.4,4.38,169
2016-05-01,89.6,6.85,16.96,16.62,0.89,5.03,54.2,1.21,3.41,212
2016-05-02,58.58,5.79,16.06,15.3,1.02,5.34,47.31,1.05,4.03,147
2016-05-03,54.16,5.41,15.93,14.95,1.05,5.27,38.81,1.15,5.86,123
2016-05-04,55.79,5.49,15.74,14.88,1,5.1,34.5,1.36,8.47,127
2016-05-05,57.2,5.86,13.99,13.37,0.78,4.96,32.6,1.12,4.71,125
2016-05-06,64.95,5.01,13.29,12.04,1,4.78,41.1,1.05,3.7,129
2016-05-07,56.02,5.04,14.38,11.99,0.99,4.95,42.11,1.15,3.88,139
2016-05-08,53.3,5.44,13.8,12.02,1.01,4.63,32.45,1.43,3.47,123
2016-05-09,52.04,5.54,13.85,11.76,1.15,4.84,24.26,1.26,3.92,122
2016-05-10,61.37,8.06,15.13,14.61,1.1,4.61,22.41,1.55,4.33,135
2016-05-11,59.24,5.93,14.66,11.65,1.16,4.49,31.62,1.45,5.47,136
2016-05-12,58.43,6.11,18.69,13.71,1.23,4.43,53.25,1.61,4.01,144
2016-05-13,68.42,4.02,16.17,14.2,1.24,4.58,53.29,1.51,4.93,161
2016-05-14,62.47,3.8,13.86,13.01,1.24,4.44,48.37,1.49,4.4,166
2016-05-15,55.77,3.28,12.38,11.87,2.1,4.1,51.8,1.33,2.95,183
2016-05-16,58.8,4.28,13.77,13.3,1.15,3.89,58.35,1.23,1.4,136
2016-05-17,81.06,6.14,20.11,17.96,1.15,4.65,38.9,1.4,6.21,171
2016-05-18,65.17,6.95,25.13,20.31,1.28,4.74,27.97,1.52,9.23,164
2016-05-19,48.59,4.81,21.24,14.85,1.37,3.58,41.45,1.54,7.6,113
2016-05-20,45.05,4.3,25.57,17.51,1.24,4.01,55.65,2.14,9.69,91
2016-05-21,51.6,3.63,16.03,12.78,1.15,4.65,52.65,1.8,8.54,94
2016-05-22,51.67,4.11,16.22,13.25,0.95,4.58,56.21,1.92,7.65,95
2016-05-23,51.11,5.81,20.41,16.94,0.98,5.18,41.93,1.48,7.68,93
2016-05-24,50.24,4.84,19.87,15.43,1.09,4.3,51.11,1.86,6.74,91
2016-05-25,45.89,4.72,18.13,17.56,1.15,5.11,48.96,2.49,7.19,102
2016-05-26,48.61,4.66,18.15,22.48,2.55,3.78,41.27,2.54,7.07,112
2016-05-27,51.67,3.66,18,15.56,1.67,3.71,49.56,2.47,7.95,117
2016-05-28,50.64,4.53,17.49,14.35,1.84,3.96,55.38,2.2,5.61,115
2016-05-29,44.88,4.89,15.77,12.93,1.49,3.89,59.45,2.44,5.67,124
2016-05-30,43.41,4,10.44,10.55,1.48,4.09,48.16,2.49,6.76,97
2016-05-31,57.32,4.53,12.13,14.57,1.42,3.48,61.61,4.14,8.86,120
2016-06-01,43.52,4.42,11.38,12.55,1.94,4.53,58.74,6.02,12.71,122
2016-06-02,41.29,4.73,10.64,10.18,1.86,4.86,40.93,7.65,19.7,122
2016-06-03,44.375016464418565,4.577737666930911,11.389254222818465,11.615892737362035,1.7880477468138303,4.499357277882798,49.30316787609001,6.149004512470274,14.937388560278066,88
2016-06-04,44.36418521220965,4.584599902711905,11.402707041225833,11.633104098260976,1.7892393287121489,4.499832178037213,49.23784324455794,6.141675179374924,14.927375045603792,103.97411427526069
2016-06-05,44.321350084154844,4.611638615051695,11.455822313056023,11.700639576821352,1.793954075498918,4.501508776148112,48.97877133926425,6.112129117576342,14.88654123587401,103.94703879362761
2016-06-06,44.158889655172416,4.714119540229886,11.660657471264367,11.960147126436782,1.8116229885057473,4.50752643678161,47.99800459770114,5.999622988505747,14.731544827586205,103.83842269776389
2016-06-07,43.62797107114933,5.046321344800625,12.32663799843628,12.802193119624707,1.8689171227521502,4.527513682564504,44.804616888193905,5.632431587177483,14.228025801407346,103.42344827586204
2016-06-08,42.502541544477026,5.7535679374389055,13.742996089931575,14.59268817204301,1.990131964809384,4.569423264907135,38.01381231671554,4.850175953079178,13.153176930596286,102.06372165754495
2016-06-09,41.382599687255656,6.461110242376857,15.159784988272088,16.384358874120405,2.1108365910867866,4.611606724003127,31.22093041438624,4.0670875684128225,12.077443315089912,99.16373411534701
2016-06-10,40.85613934237756,6.793768682455736,15.827562658082316,17.22697171763624,2.167659232007358,4.631381926879742,28.028142101632557,3.698422625891009,11.570786387675327,96.27247849882721
2016-06-11,40.69820827320827,6.896637806637807,16.03338504088504,17.48549062049062,2.1847546897546897,4.637189754689755,27.047644016837044,3.584932050511125,11.414663860493084,94.90940446079559
2016-06-12,40.655931760126506,6.923795158739812,16.087924218464906,17.55442707699793,2.1893030045006694,4.638702712565381,26.788763381995135,3.5548819951338206,11.373572384428225,94.49079975947082
2016-06-13,40.64591033851784,6.930579749923756,16.101681610247024,17.571797499237572,2.190422384873437,4.639057944495272,26.72332214969804,3.5472939669371075,11.363227597145123,94.38029197080293
2016-06-14,43.16,7.86,17.81,19.29,2.14,5.18,19.23,4.03,13.2,94.35274202403465
2016-06-15,32.64,6.53,15.81,18.03,2.17,4.07,33.41,3.42,9.54,92
2016-06-16,44.73,5.98,13.57,13.72,2.64,3.67,36.19,2.25,8.49,94
2016-06-17,41.29,5.87,13.78,15.08,2.13,5.04,28.24,3.85,13.88,102
2016-06-18,45.76,4.25,11.62,12.34,1.92,4.48,33.51,2.77,7.45,100
2016-06-19,43.38,3.55,9.81,11.04,1.81,4.05,49.08,2.27,6.14,100
2016-06-20,38.93,3.54,8.44,8.32,2.08,3.32,47.71,1.43,4.01,89
2016-06-21,42.3,5.01,15.62,22.91,1.49,3.08,37.87,2.1,8.79,89
2016-06-22,32.8,2.98,11.31,12.63,1.47,4.76,31.72,2.76,15.67,83
2016-06-23,40.78,7.28,12.82,14.79,0.92,3.72,22.67,2.62,9.42,70
2016-06-24,50.94,6.76,10.78,15.77,0.71,4.1,27.66,3.48,11.29,71
2016-06-25,54.153745631038326,8.453156336329922,14.563460065019305,15.695969566080068,0.7962558952364963,3.2427636258184642,27.945435432990745,3.240216139208304,13.04457250432482,117
2016-06-26,73.03,12.32,18.13,13.96,0.19,1.44,27.304762224528414,3.4810504039232435,15.208802881386973,95.64052101353414
2016-06-27,46.17,9.37,17.56,18.92,1,3.05,32.27,3.62,17.46,95.36633905133996
2016-06-28,60.36,6.84,13.17,14.93,0.82,3.5,28.09,5.08,17.47,86
2016-06-29,42.8,13.55,22.99,24.24,1.42,2.59,15.69,1.9,27.06,100
2016-06-30,109.5,10.32,17.81,19.65,1.08,7.29,9.94,3.42,7.19,88
2016-07-01,45.6,9.61,15.08,15.17,1.1,5.13,10.94,3.4,5.36,161
2016-07-02,47.91,5.34,10.99,11.44,1.23,5.13,19.56,2.1,8.94,81
2016-07-03,30.43,5.25,11.59,13.04,0.99,5.88,22.09,0.93,6.75,81
2016-07-04,96.65,8.97,15.97,17.48,1.22,8.02,14.71,2.06,6.02,86
2016-07-05,196.81,8.94,16.33,17.43,1.16,9.24,11.26,17.48,25.05,271
2016-07-06,29.09,6.61,13.53,15.39,1.06,3.8,16.99,0.96,4.96,162
2016-07-07,29.34,7.61,13.49,14.83,1.43,3.55,4.46,1.03,6.4,91
2016-07-08,57.26,7.37,18.17,21.14,1.37,3.23,10.57,1.35,5.81,104
2016-07-09,28.3,8.09,15.79,17.74,0.93,3.05,11.86,0.94,4.3,103
2016-07-10,35.38,6.37,13.72,13.71,1.03,2.41,16.17,0.98,4.11,74
2016-07-11,22.97,6.36,14.02,14.67,2.15,2.17,10.79,0.5,1.82,129
2016-07-12,23.24,6.48,15.75,15.93,0.97,2.34,28.11,0.89,5.14,58
2016-07-13,24.87,6.12,14.94,16.54,0.85,3.32,27.45,0.99,5.2,69
2016-07-14,18.67,7.51,16.61,18.51,0.98,5,15.02,1.97,5.6,66
2016-07-15,26.6,5.68,14.83,16.51,0.96,3.53,39.34,1.78,4.67,70
2016-07-16,34.33,5.24,15.03,17.44,0.85,3.92,35.13,1.21,3.85,69
2016-07-17,35.16,4.3,12.35,14.67,0.83,3.58,36.1,1.13,3.94,70
2016-07-18,31.69,5.18,12.95,15.08,0.86,4.06,25.9,1.43,4.58,71
2016-07-19,32.43,9.66,16.81,17.54,3.09,5.57,8.82,1.48,5.43,125
2016-07-20,33.09,8.36,16.36,18.57,1.13,4.3,8.77,1.91,7.78,87
2016-07-21,27.02,17.68,19.78,18.94,1.63,5.5,7.23,2.72,12.2,59
2016-07-22,21.38,7.13,15.05,16.48,1.17,4.81,12.6,2.44,3.76,71.35168004394664
2016-07-23,29.69,6.9,12.64,12.35,0.94,4.08,7.8,1.13,4.98,62
2016-07-24,59.34,3.31,7.48,8.66,0.96,6.88,36.62,2.55,4.53,54
2016-07-25,30.71,3.18,6.49,7.85,1.18,5.23,23.69117070193286,1.6161165818921666,3.649668565615465,103
2016-07-26,23.58,3.14,7.82,8.45,1.14,2.47,24.213837843336716,1.0957875890132247,2.1605792472024414,73
2016-07-27,24.43,3.23,7.59,8.09,1.22,2.36,24.2,0.48,0.9,78
2016-07-28,42.82,4.12,11.82,10.24,1.31,2.92,38.65,0.53,0.47,87
2016-07-29,28.51,5.83,13.16,12.17,1.26,2.19,15.84,0.78,0.24,81
2016-07-30,34.01,6.85,14.56,13.61,1.22,2.36,9.82,0.86,0.19,82
2016-07-31,32.41,6.96,14.19,13.89,1.12,2.44,1.8,0.6,0.16,84
2016-08-01,32.88,5.6,17.12,14.41,1.08,2.34,9.89,1.06,0.16,75
2016-08-02,34.8,10.13,19.48,20.31,1.16,5.49,10.5,0.75,0.17,78
2016-08-03,40.39,9.46,14.77,16.3,6.35,4.04,11.18,1.5,9.03,151
2016-08-04,32.44,9.17,14.82,16.2,1.22,4.39,8.23,1.13,4.7,100
2016-08-05,30.54,9.51,15.71,16.18,2.72,4.48,12.45,1.3,4.92,131
2016-08-06,32.54,8.96,16.27,18.97,1.16,6.76,12.18,1.36,5.04,68
2016-08-07,37.71,4.58,11.22,12.56,1.08,4.08,20.14,1.12,3.18,70
2016-08-08,40.69,5.77,11.54,13.14,2.15,3.7,16.91,1.07,3.56,89
2016-08-09,40.85,5.02,14.07,13.07,2.83,3.41,19.75,1.33,4.1,174
2016-08-10,35.23,5.39,13.99,12.19,3.22,4.43,17.86,1.18,4.01,178
2016-08-11,33.51,5.49,14.2,12.84,3.33,3.39,21.82,1.09,3.52,155
2016-08-12,29.11,5.21,13.67,14.32,0.14,3.71,26.59,1.69,2.7,55
2016-08-13,30.94,5.01,11.38,13.65,2.37,4.31,22.72,1.28,4.3,169
2016-08-14,29.48,6.39,10.37,12.88,1.07,3.71,16.29,8.52,7.05,124
2016-08-15,25.42,4.57,10.18,12.76,3.27,4.42,9.59,0.44,1.3,256
2016-08-16,35.09,8.5,14.66,15.88,1.28,3.82,13.97,1.14,2.31,126
2016-08-17,34.2,10.18,15.89,17.57,1.05,4.58,16.96,1,2.51,125
2016-08-18,55.88,6.08,10.79,12.13,0.79,4.05,32.5,0.91,2.16,111
2016-08-19,39.96,5.51,10.7,12.09,0.26,3.83,38.19,0.75,2,129
2016-08-20,36.33,2.81,7.08,10.04,0.02,5.09,44.87,0.64,0.74,83
2016-08-21,26.4,2.09,6.75,10.66,1.21,6.07,58.95,1.92,0.46,199
2016-08-22,40.36,3.88,8.62,11.43,0.05,4.49,44.53,0.84,2.03,74
2016-08-23,40.21,4.64,10.09,12.58,0.76,4.38,49.73,1.03,3.35,139
2016-08-24,37.07,5.09,10.49,12.71,1.52,4.46,46.6,1.06,3.11,167
2016-08-25,26.7,6.36,11.22,12.31,1.21,5.12,20.89,0.73,2.43,142
2016-08-26,38.63,7.76,13.13,14.95,1.02,4.93,17.15,1.4,5.2,90
2016-08-27,32.14,7.65,12.66,15.43,0.95,5.16,10.76,1.31,4.27,188
2016-08-28,33.02,6.36,10.42,12.78,1.08,5.04,18.76,0.86,2.24,126
2016-08-29,38.11,6.4,10.74,13.32,3.65,5.04,17.52,1.05,3.17,172
2016-08-30,37.79,6.85,12.86,17.74,2.84,5.18,18.33,0.93,2.88,244
2016-08-31,28.6,7.66,15.15,18.18,1.44,4.53,15.76,0.93,3.84,189
2016-09-01,30.82,6.59,11.49,16.13,2.64,4.37,27.96,0.7,2.33,160
2016-09-02,42.16,5.93,13.37,17.33,2.34,4.76,24.39,1,3.04,215
2016-09-03,36.8,9.64,12.5,16.49,1.61,4.8,17.04,0.99,4.12,126
2016-09-04,31.97,9.5,19.62,19.31,2.08,4.62,22.33,0.84,3.07,227
2016-09-05,23.6,8.04,13.82,13.38,0.98,6.12,11.94,0.17,0.77,172
2016-09-06,38.5,5.16,14.8,15.38,2.94,5.45,23.45,0.56,1.09,266
2016-09-07,36.26,8.34,18.66,19.73,3.17,4.13,22.59,0.79,1.35,257
2016-09-08,42.37,4.37,15.42,16.21,1.03,4.94,36.09,0.76,2.04,141
2016-09-09,38.87,4.67,15.96,17.14,3.01,3.97,48.12,1.13,2.29,228
2016-09-10,43.96,5.06,17.99,17.08,0.61,3.64,26.37,1.72,4.24,171
2016-09-11,36.26,4.52,20.14,14.8,0.22,3.62,18.27,0.61,1.57,73
2016-09-12,41.33,8.64,21.63,18.25,0.79,3.7,8.2,2.63,5.11,120
2016-09-13,44.76,8.78,23.06,19.29,0.16,4.01,13.01,0.76,3.38,77
2016-09-14,33.01,5.14,27.52,20,1.13,3.82,16.61,0.83,4.84,92
2016-09-15,26.79,4.36,22.55,17.28,9.15,2.38,15.46,2.88,4.56,228
2016-09-16,24.54,2.96,19.16,14.28,2.59,2,18.47,1.02,3.22,224
2016-09-17,34.16,4.38,20.6,16.09,5.56,1.85,10.14,1.4,4.35,260
2016-09-18,26.59,2.81,17.15,12.52,8.2,1.56,14.31,0.82,2.79,240
2016-09-19,23.76,2.95,16.71,11.49,8.68,1.49,18.08,0.61,2.45,372
2016-09-20,22.2,11.67,34.72,25.65,11.03,1.4,7.23,1.51,6.78,437
2016-09-21,16.18,9.32,36.8,24.9,6.02,1.31,7.9,1.84,6.04,449
2016-09-22,12.79,6.26,26.79,17.74,8.05,1.36,15.27,1.21,4.3,434
2016-09-23,18.98,8.64,24.09,18.04,0.03,1.82,16.67,0.79,2.47,118
2016-09-24,18.35,14.17,18.64,19.07,0.09,4.42,38.43,0.69,0.91,30
2016-09-25,24.87,13.67,18.02,18.4,0.05,7.21,36.73,0.79,0.89,54
2016-09-26,33.32,13.8,17.58,18.15,0.07,2.51,39.31,0.48,0.75,94
2016-09-27,31.93,14.65,19.07,19.56,0.04,2.09,46.34,0.68,0.61,66
2016-09-28,45.71,13.52,17.82,18.16,0.04,2.27,50.13,0.39,0.79,70
2016-09-29,40.61,13.79,18.28,18.61,0.11,2.78,35.26,0.72,1.18,77
2016-09-30,38.14,13.75,17.9,18.39,0.17,2.9,33.94,0.66,0.97,70
2016-10-01,35.96,13.61,17.62,18.16,0.03,2.27,52.92,0.53,0.55,94
2016-10-02,36.276606494338814,12.528136692403947,19.431834467604602,17.74320459608753,0,2.5233463545640427,33.95405407879879,0.7452966399121067,0,136
2016-10-03,33.05,13.51,17.63,18.08,0.1,2.5,15.11,1.21,0.21,94.2117526779992
2016-10-04,34.06,11.91,20.15,17.38,0.08,2.74,23.06,0.58,0.46,73
2016-10-05,29.14,6.59,28.6,15.13,0.1,1.93,35.81,0.53,0.77,78
2016-10-06,60.14,6.54,28.53,15.06,0.11,2.87,43.57,0.83,0.87,85
2016-10-07,51.01,6.6,28.5,15.07,0.19,2.57,32.88,0.73,1.94,118
2016-10-08,36.09,6.64,28.48,15.11,0.05,2.35,46.76,0.43,0.3,73
2016-10-09,38.46,6.58,28.53,15.09,0,2.47,39.59,0.42,0.16,66
2016-10-10,44.91,6.56,28.53,15.08,0.03,1.98,31.28,0.41,0.03,79
2016-10-11,32.16,6.6,28.53,15.1,0.02,2.64,28.41,0.44,0.13,66
2016-10-12,45.11,6.6,28.54,15.11,0.02,2.55,49.57,0.49,0.21,75
2016-10-13,81.45,6.62,28.53,15.11,0.06,2.1,49.08,0.5,0.31,131
2016-10-14,60.89,6.57,28.46,15.05,0.06,16,63.32,0.63,0.26,180
2016-10-15,62.96,6.62,28.47,15.09,0.01,3.07,55.5,0.6,0.41,124
2016-10-16,60.19,6.61,28.48,15.09,0.03,2.14,58.43,0.55,0.25,125
2016-10-17,66.69,6.69,28.46,15.14,0.45,2.29,61.2,0.49,0.38,197
2016-10-18,78.52,6.67,28.42,15.1,0.13,4.36,69.64,0.67,0.86,167
2016-10-19,63.07,6.62,28.5,15.1,0.08,26.16,72,0.74,1.69,187
2016-10-20,80.58,6.64,28.56,15.15,0.03,4.66,8.36,0.48,0.48,130
2016-10-21,73.75,6.56,28.44,15.04,0.26,13.26,79.47,0.17,0.67,170
2016-10-22,80.18,6.62,28.49,15.1,0.21,11.65,65.42,3.88,4.57,183
2016-10-23,87.04,6.61,28.5,15.1,0.15,13.75,63.2,1.99,4.42,208
2016-10-24,81,6.61,28.49,15.09,0.21,19.65,61,1.88,4.2,200
2016-10-25,85.73,6.65,28.51,15.13,0.34,19.95,52.22,2.4,9.24,187
2016-10-26,92.64,6.37,26.51,14.45,0.27,20.69,49.15,3.21,9.9,202
2016-10-27,98,6.84,13.5,11.11,0.1,5.46,62.24,1.65,6.03,215
2016-10-28,132.38,4.37,17.75,14.14,1.44,14.2,50.72,1.58,4.23,370
2016-10-29,114.08,6.03,12.53,14.22,0.2,7.4,52.28,0.83,0.36,298
2016-10-30,67.86,3.7,12.52,11.24,0.11,4.77,25.71,0.5,0.77,168
2016-10-31,49.57,6.02,15.05,14.15,0.02,4.68,10.23,0.2,0.57,130
2016-11-01,52.28,3.84,16.64,11.9,0.12,7.14,10.94,0.37,0.85,87
2016-11-02,47.86,5.25,16.53,13.89,0.12,3.04,4.38,0.7,0.6,80
2016-11-03,35.54,4.93,24.26,19.27,0.15,2.59,7.28,0.74,0.68,75
2016-11-04,57.22,3.76,15.53,10.05,0.13,3.73,20.63,0.57,1.33,87
2016-11-05,66.29,3.89,14.44,8.29,0.14,4.27,44.96,1.84,1.46,110
2016-11-06,80.11,5.59,15.08,10.03,0.14,4.24,51.61,0.35,1.93,177
2016-11-07,71.86,5.05,14.88,9.54,0.06,2.29,32.83,0.42,1,133
2016-11-08,80.49,5.35,15.49,10.07,0.02,5.78,42.53,0.52,0.84,166
2016-11-09,83.26,4.7,17.31,10.45,0.02,7.74,53.12,0.18,0.48,160
