Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,AQI
2015-11-15,25.491453658536585,126.59,8.94,123.58,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-16,25.491453658536585,126.59,8.94,129.55,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-17,25.491453658536585,126.59,8.94,123.98,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-18,25.491453658536585,126.59,8.94,157.62,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-19,25.491453658536585,126.59,8.94,167.83,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-20,25.491453658536585,126.59,8.94,128.16,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-21,25.491453658536585,126.59,8.94,143.35,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-22,25.491453658536585,126.59,8.94,187.31,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-23,25.491453658536585,126.59,8.94,129.07,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-24,25.491453658536585,126.59,8.94,121.31,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-25,25.491453658536585,126.59,8.94,127.13,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-26,25.491453658536585,126.59,8.94,184.07,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-27,25.491453658536585,126.59,8.94,98.32,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-28,25.491453658536585,126.59,8.94,92.86,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-29,25.491453658536585,126.59,8.94,127.31,0,193.8541945131069,17.23999999960797,0,0,76
2015-11-30,25.491453658536585,126.59,8.94,90.99,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-01,25.491453658536585,126.59,8.94,86.6,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-02,25.491453658536585,126.59,8.94,87.75,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-03,25.491453658536585,126.59,8.94,84.02,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-04,25.491453658536585,126.59,8.94,104.86,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-05,25.491453658536585,126.59,8.94,142.21,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-06,25.491453658536585,126.59,8.94,128.17,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-07,25.491453658536585,126.59,8.94,112.94,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-08,25.491453658536585,126.59,8.94,116.24,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-09,25.491453658536585,126.59,8.94,131.44,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-10,25.491453658536585,126.59,8.94,140.27,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-11,25.491453658536585,126.59,8.94,134.67,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-12,25.491453658536585,126.59,8.94,124.51,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-13,25.491453658536585,126.59,8.94,119,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-14,25.491453658536585,126.59,8.94,115.06,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-15,25.491453658536585,126.59,8.94,97.43,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-16,25.491453658536585,126.59,8.94,95.77,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-17,25.491453658536585,126.59,8.94,112.23,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-18,25.491453658536585,126.59,8.94,101.36,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-19,25.491453658536585,126.59,8.94,101.16,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-20,25.491453658536585,126.59,8.94,102.87,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-21,25.491453658536585,126.59,8.94,91.42,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-22,25.491453658536585,126.59,8.94,83.5,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-23,25.491453658536585,126.59,8.94,103.17,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-24,25.491453658536585,126.59,8.94,92.79,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-25,25.491453658536585,126.59,8.94,75.69,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-26,25.491453658536585,126.59,8.94,69.94,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-27,25.491453658536585,126.59,8.94,86.67,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-28,25.491453658536585,126.59,8.94,87.72,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-29,25.491453658536585,126.59,8.94,93.76,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-30,25.491453658536585,126.59,8.94,117.52,0,193.8541945131069,17.23999999960797,0,0,76
2015-12-31,25.491453658536585,126.59,8.94,63.28,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-01,25.491453658536585,126.59,8.94,49.73,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-02,25.491453658536585,126.59,8.94,51.09,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-03,25.491453658536585,126.59,8.94,48,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-04,25.491453658536585,126.59,8.94,52.01,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-05,25.491453658536585,126.59,8.94,47.24,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-06,25.491453658536585,126.59,8.94,13.3,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-07,25.491453658536585,126.59,8.94,15.45,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-08,25.491453658536585,126.59,8.94,5.69,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-09,25.491453658536585,126.59,8.94,7.51,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-10,25.491453658536585,126.59,8.94,13.7,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-11,25.491453658536585,126.59,8.94,14.47,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-12,25.491453658536585,126.59,8.94,7.47,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-13,25.491453658536585,126.59,8.94,13.41,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-14,25.491453658536585,126.59,8.94,12.04,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-15,25.491453658536585,126.59,8.94,14.12,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-16,25.491453658536585,126.59,8.94,14.6,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-17,25.491453658536585,126.59,8.94,22.37,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-18,25.491453658536585,126.59,8.94,22.52,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-19,25.491453658536585,126.59,8.94,32.62,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-20,25.491453658536585,126.59,8.94,34.04,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-21,25.491453658536585,126.59,8.94,34.13,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-22,25.491453658536585,126.59,8.94,41.03,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-23,25.491453658536585,126.59,8.94,39.93,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-24,25.491453658536585,126.59,8.94,39.61,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-25,25.491453658536585,126.59,8.94,40.69,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-26,25.491453658536585,126.59,8.94,33.8,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-27,25.491453658536585,126.59,8.94,14.16,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-28,25.491453658536585,126.59,8.94,33.94,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-29,25.491453658536585,126.59,8.94,21.15,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-30,25.491453658536585,126.59,8.94,18.87,0,193.8541945131069,17.23999999960797,0,0,76
2016-01-31,25.491453658536585,126.59,8.94,22.54,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-01,25.491453658536585,126.59,8.94,22.87,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-02,25.491453658536585,126.59,8.94,31.27,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-03,25.491453658536585,126.59,8.94,31.54,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-04,25.491453658536585,126.59,8.94,32.04,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-05,25.491453658536585,126.59,8.94,28.27,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-06,25.491453658536585,126.59,8.94,18.42,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-07,25.491453658536585,126.59,8.94,20.36,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-08,25.491453658536585,126.59,8.94,20.57,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-09,25.491453658536585,126.59,8.94,15.28,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-10,25.491453658536585,126.59,8.94,15,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-11,25.491453658536585,126.59,8.94,11.11,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-12,25.491453658536585,126.59,8.94,13.46,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-13,25.491453658536585,126.59,8.94,20.67,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-14,25.491453658536585,126.59,8.94,23.56,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-15,25.491453658536585,126.59,8.94,39.24,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-16,25.491453658536585,126.59,8.94,29.37,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-17,25.491453658536585,126.59,8.94,11.48,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-18,25.491453658536585,126.59,8.94,18.51,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-19,25.491453658536585,126.59,8.94,14.2,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-20,25.491453658536585,126.59,8.94,15.41,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-21,25.491453658536585,126.59,8.94,25.85,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-22,25.491453658536585,126.59,8.94,31.42,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-23,25.491453658536585,126.59,8.94,30.57,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-24,25.491453658536585,126.59,8.94,15.54,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-25,25.491453658536585,126.59,8.94,19.35,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-26,25.491453658536585,126.59,8.94,19.29,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-27,25.491453658536585,126.59,8.94,17.54,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-28,25.491453658536585,126.59,8.94,15.92,0,193.8541945131069,17.23999999960797,0,0,76
2016-02-29,25.491453658536585,126.59,8.94,16.44,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-01,25.491453658536585,126.59,8.94,24.44,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-02,25.491453658536585,126.59,8.94,15.33,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-03,25.491453658536585,126.59,8.94,22.76,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-04,25.491453658536585,126.59,8.94,19.32,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-05,25.491453658536585,126.59,8.94,16.51,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-06,25.491453658536585,126.59,8.94,13.36,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-07,25.491453658536585,126.59,8.94,18.01,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-08,25.491453658536585,126.59,8.94,27.11,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-09,25.491453658536585,126.59,8.94,24.04,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-10,25.491453658536585,126.59,8.94,29.35,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-11,25.491453658536585,126.59,8.94,25.65,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-12,25.491453658536585,126.59,8.94,23.02,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-13,25.491453658536585,126.59,8.94,13.9,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-14,25.491453658536585,126.59,8.94,12.24,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-15,25.491453658536585,126.59,8.94,12.26,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-16,25.491453658536585,126.59,8.94,12.77,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-17,25.491453658536585,126.59,8.94,9.7,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-18,25.491453658536585,126.59,8.94,10.55,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-19,25.491453658536585,126.59,8.94,11.05,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-20,25.491453658536585,126.59,8.94,11.09,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-21,25.491453658536585,126.59,8.94,11.58,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-22,25.491453658536585,126.59,8.94,13.43,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-23,25.491453658536585,126.59,8.94,14.84,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-24,25.491453658536585,126.59,8.94,13.11,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-25,25.491453658536585,126.59,8.94,13.65,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-26,25.491453658536585,126.59,8.94,17.12,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-27,25.491453658536585,126.59,8.94,17.88,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-28,25.491453658536585,126.59,8.94,24.33,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-29,25.491453658536585,126.59,8.94,18.85,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-30,25.491453658536585,126.59,8.94,19.25,0,193.8541945131069,17.23999999960797,0,0,76
2016-03-31,25.491453658536585,126.59,8.94,19.18,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-01,25.491453658536585,126.59,8.94,18.63,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-02,25.491453658536585,126.59,8.94,18.51,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-03,25.491453658536585,126.59,8.94,19.38,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-04,25.491453658536585,126.59,8.94,19.94,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-05,25.491453658536585,126.59,8.94,20.59,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-06,25.491453658536585,126.59,8.94,21.64,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-07,25.491453658536585,126.59,8.94,22.24,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-08,25.491453658536585,126.59,8.94,25.06,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-09,25.491453658536585,126.59,8.94,24.28,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-10,25.491453658536585,126.59,8.94,23.82,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-11,25.491453658536585,126.59,8.94,24.34,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-12,25.491453658536585,126.59,8.94,24.18,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-13,25.491453658536585,126.59,8.94,24.29,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-14,25.491453658536585,126.59,8.94,25.33,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-15,25.491453658536585,126.59,8.94,25.36,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-16,25.491453658536585,126.59,8.94,26.31,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-17,25.491453658536585,126.59,8.94,25.53,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-18,25.491453658536585,126.59,8.94,27.33,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-19,25.491453658536585,126.59,8.94,26.39,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-20,25.491453658536585,126.59,8.94,26.39,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-21,25.491453658536585,126.59,8.94,25.94,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-22,25.491453658536585,126.59,8.94,26.45,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-23,25.491453658536585,126.59,8.94,27.5,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-24,25.491453658536585,126.59,8.94,27.17,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-25,25.491453658536585,126.59,8.94,29.82,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-26,25.491453658536585,126.59,8.94,34,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-27,25.491453658536585,126.59,8.94,33.99,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-28,25.491453658536585,126.59,8.94,34.73,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-29,25.491453658536585,126.59,8.94,33.08,0,193.8541945131069,17.23999999960797,0,0,76
2016-04-30,25.491453658536585,126.59,8.94,36.67,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-01,25.491453658536585,126.59,8.94,34.63,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-02,25.491453658536585,126.59,8.94,34.66,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-03,25.491453658536585,126.59,8.94,35.46,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-04,25.491453658536585,126.59,8.94,35.01,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-05,25.491453658536585,126.59,8.94,35.86,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-06,25.491453658536585,126.59,8.94,36.91,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-07,25.491453658536585,126.59,8.94,37.2,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-08,25.491453658536585,126.59,8.94,34.65,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-09,25.491453658536585,126.59,8.94,37.14,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-10,25.491453658536585,126.59,8.94,37.73,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-11,25.491453658536585,126.59,8.94,22.31,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-12,25.491453658536585,126.59,8.94,8.19,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-13,25.491453658536585,126.59,8.94,13.13,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-14,25.491453658536585,126.59,8.94,12.79,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-15,25.491453658536585,126.59,8.94,11.68,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-16,25.491453658536585,126.59,8.94,13.94,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-17,25.491453658536585,126.59,8.94,14.28,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-18,25.491453658536585,126.59,8.94,14.79,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-19,25.491453658536585,126.59,8.94,14.48,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-20,25.491453658536585,126.59,8.94,15.88,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-21,25.491453658536585,126.59,8.94,18.2,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-22,25.491453658536585,126.59,8.94,16.48,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-23,25.491453658536585,126.59,8.94,16.52,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-24,25.491453658536585,126.59,8.94,19.33,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-25,25.491453658536585,126.59,8.94,16.17,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-26,25.491453658536585,126.59,8.94,1.89,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-27,25.491453658536585,126.59,8.94,4.63,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-28,25.491453658536585,126.59,8.94,6.95,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-29,25.491453658536585,126.59,8.94,4.76,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-30,25.491453658536585,126.59,8.94,6.22,0,193.8541945131069,17.23999999960797,0,0,76
2016-05-31,25.491453658536585,126.59,8.94,5.38,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-01,25.491453658536585,126.59,8.94,4.9,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-02,25.491453658536585,126.59,8.94,5.15,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-03,25.491453658536585,126.59,8.94,5.24,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-04,25.491453658536585,126.59,8.94,4.9,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-05,25.491453658536585,126.59,8.94,5.03,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-06,25.491453658536585,126.59,8.94,5.2,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-07,25.491453658536585,126.59,8.94,5.21,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-08,25.491453658536585,126.59,8.94,5.79,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-09,25.491453658536585,126.59,8.94,5.11,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-10,25.491453658536585,126.59,8.94,6.2,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-11,25.491453658536585,126.59,8.94,7.06,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-12,25.491453658536585,126.59,8.94,6.4,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-13,25.491453658536585,126.59,8.94,6.43,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-14,25.491453658536585,126.59,8.94,9.66,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-15,25.491453658536585,126.59,8.94,16.88,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-16,25.491453658536585,126.59,8.94,15.96,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-17,25.491453658536585,126.59,8.94,15.36,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-18,25.491453658536585,126.59,8.94,16.55,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-19,25.491453658536585,126.59,8.94,16.66,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-20,25.491453658536585,126.59,8.94,16.12,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-21,25.491453658536585,126.59,8.94,15.32,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-22,25.491453658536585,126.59,8.94,28.55876207114088,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-23,25.491453658536585,126.59,8.94,47.504822705691446,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-24,25.491453658536585,126.59,8.94,77.59,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-25,25.491453658536585,126.59,8.94,68.51294814880583,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-26,25.491453658536585,126.59,8.94,75.56616366680618,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-27,25.491453658536585,126.59,8.94,87.49836814425244,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-28,25.491453658536585,126.59,8.94,96.52382747333965,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-29,25.491453658536585,126.59,8.94,100.05126593432414,0,193.8541945131069,17.23999999960797,0,0,76
2016-06-30,25.491453658536585,126.59,8.94,99.96,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-01,25.491453658536585,126.59,8.94,111.48,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-02,25.491453658536585,126.59,8.94,104.15,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-03,25.491453658536585,126.59,8.94,99.18,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-04,25.491453658536585,126.59,8.94,82.27,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-05,25.491453658536585,126.59,8.94,79.53,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-06,25.491453658536585,126.59,8.94,42.96,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-07,25.491453658536585,126.59,8.94,26.35,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-08,25.491453658536585,126.59,8.94,25.02,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-09,25.491453658536585,126.59,8.94,19.99,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-10,25.491453658536585,126.59,8.94,16.85,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-11,25.491453658536585,126.59,8.94,17.83,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-12,25.491453658536585,126.59,8.94,18.72,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-13,25.491453658536585,126.59,8.94,17.03,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-14,25.491453658536585,126.59,8.94,68.16,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-15,25.491453658536585,126.59,8.94,139.88,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-16,25.491453658536585,126.59,8.94,13.52,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-17,25.491453658536585,126.59,8.94,88.11,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-18,25.491453658536585,126.59,8.94,107.39,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-19,25.491453658536585,126.59,8.94,33.16,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-20,25.491453658536585,126.59,8.94,16.9,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-21,25.491453658536585,126.59,8.94,60.09,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-22,25.491453658536585,126.59,8.94,34.05,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-23,25.491453658536585,126.59,8.94,64.61,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-24,25.491453658536585,126.59,8.94,137.22,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-25,25.491453658536585,126.59,8.94,67.99,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-26,25.491453658536585,126.59,8.94,31.25,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-27,25.491453658536585,126.59,8.94,194.01,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-28,25.491453658536585,126.59,8.94,467.63,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-29,25.491453658536585,126.59,8.94,378.31,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-30,25.491453658536585,126.59,8.94,106.78,0,193.8541945131069,17.23999999960797,0,0,76
2016-07-31,25.491453658536585,126.59,8.94,98.26,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-01,25.491453658536585,126.59,8.94,177.87,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-02,25.491453658536585,126.59,8.94,260.73,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-03,25.491453658536585,126.59,8.94,212.6,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-04,25.491453658536585,126.59,8.94,207.03,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-05,25.491453658536585,126.59,8.94,165.44,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-06,25.491453658536585,126.59,8.94,142.18,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-07,25.491453658536585,126.59,8.94,273.33,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-08,25.491453658536585,126.59,8.94,261.63,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-09,25.491453658536585,126.59,8.94,172.24,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-10,25.491453658536585,126.59,8.94,142.25,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-11,25.491453658536585,126.59,8.94,150.77,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-12,25.491453658536585,126.59,8.94,162.52976012451552,0,193.8541945131069,17.23999999960797,0,0,76
2016-08-13,25.491453658536585,126.59,8.94,162.520448635781,0,193.8541945131069,17.23999999960797,0,0,76
